family,mech,dim,p,column,source
f4,f4/pmim,P2:combined_pred_error,0.0228,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,M0:hierarchical_pe,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,M0:hierarchical_pe,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,M1:model_precision,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,M1:model_precision,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,M2:from_synthesis,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,M2:from_synthesis,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,S0:syntax_state,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,S0:syntax_state,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,S1:deviance_state,0.6415,p,V1/results/f4/pmim/report.md
f4,f4/pmim,S1:deviance_state,0.6338,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,S2:memory_update,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,S2:memory_update,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,F0:eran_forecast_fc,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,F0:eran_forecast_fc,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pmim,F1:mmn_forecast_fc,0.0,p,V1/results/f4/pmim/report.md
f4,f4/pmim,F1:mmn_forecast_fc,0.0,p(perm),V1/results/f4/pmim/report.md
f4,f4/pnh,H0:ratio_complexity,0.0,p,V1/results/f4/pnh/report.md
f4,f4/pnh,H0:ratio_complexity,0.0,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,H1:conflict_monitoring,0.8305,p,V1/results/f4/pnh/report.md
f4,f4/pnh,H1:conflict_monitoring,0.833,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,H2:expertise_modulation,0.0,p,V1/results/f4/pnh/report.md
f4,f4/pnh,H2:expertise_modulation,0.0,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,M0:ratio_complexity_norm,0.0,p,V1/results/f4/pnh/report.md
f4,f4/pnh,M0:ratio_complexity_norm,0.0,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,M1:neural_activation,0.0142,p,V1/results/f4/pnh/report.md
f4,f4/pnh,M1:neural_activation,0.0168,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,P0:ratio_encoding,0.0001,p,V1/results/f4/pnh/report.md
f4,f4/pnh,P0:ratio_encoding,0.0002,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,P1:conflict_monitoring,0.0001,p,V1/results/f4/pnh/report.md
f4,f4/pnh,P1:conflict_monitoring,0.0004,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,P2:consonance_preference,0.0346,p,V1/results/f4/pnh/report.md
f4,f4/pnh,P2:consonance_preference,0.0362,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,F0:dissonance_resolution_fc,0.0,p,V1/results/f4/pnh/report.md
f4,f4/pnh,F0:dissonance_resolution_fc,0.0,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,F1:preference_judgment_fc,0.0001,p,V1/results/f4/pnh/report.md
f4,f4/pnh,F1:preference_judgment_fc,0.0002,p(perm),V1/results/f4/pnh/report.md
f4,f4/pnh,F2:expertise_modulation_fc,0.0707,p,V1/results/f4/pnh/report.md
f4,f4/pnh,F2:expertise_modulation_fc,0.0734,p(perm),V1/results/f4/pnh/report.md
f4,f4/rasn,E0:entrainment_strength,0.0,p,V1/results/f4/rasn/report.md
f4,f4/rasn,E0:entrainment_strength,0.0,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,E1:motor_facilitation,0.4821,p,V1/results/f4/rasn/report.md
f4,f4/rasn,E1:motor_facilitation,0.4712,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,E2:neuroplasticity_index,0.0,p,V1/results/f4/rasn/report.md
f4,f4/rasn,E2:neuroplasticity_index,0.0,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,M0:neuroplasticity_composite,0.0001,p,V1/results/f4/rasn/report.md
f4,f4/rasn,M0:neuroplasticity_composite,0.0,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,M1:motor_recovery,0.0,p,V1/results/f4/rasn/report.md
f4,f4/rasn,M1:motor_recovery,0.0,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,P0:entrainment_state,0.0045,p,V1/results/f4/rasn/report.md
f4,f4/rasn,P0:entrainment_state,0.007,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,P1:temporal_precision,0.1497,p,V1/results/f4/rasn/report.md
f4,f4/rasn,P1:temporal_precision,0.1536,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,P2:motor_facilitation_level,0.0,p,V1/results/f4/rasn/report.md
f4,f4/rasn,P2:motor_facilitation_level,0.0,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,F0:movement_timing_pred,0.9716,p,V1/results/f4/rasn/report.md
f4,f4/rasn,F0:movement_timing_pred,0.9788,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,F1:neuroplastic_change_pred,0.2466,p,V1/results/f4/rasn/report.md
f4,f4/rasn,F1:neuroplastic_change_pred,0.2476,p(perm),V1/results/f4/rasn/report.md
f4,f4/rasn,F2:gait_improvement_pred,0.0022,p,V1/results/f4/rasn/report.md
f4,f4/rasn,F2:gait_improvement_pred,0.0046,p(perm),V1/results/f4/rasn/report.md
f4,f4/riri,E0:multimodal_entrainment,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,E0:multimodal_entrainment,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,E1:sensorimotor_integration,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,E1:sensorimotor_integration,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,E2:enhanced_recovery,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,E2:enhanced_recovery,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,M0:integration_synergy,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,M0:integration_synergy,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,M1:temporal_coherence,0.0165,p,V1/results/f4/riri/report.md
f4,f4/riri,M1:temporal_coherence,0.0198,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,P0:entrainment_state,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,P0:entrainment_state,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,P1:motor_adaptation,0.0153,p,V1/results/f4/riri/report.md
f4,f4/riri,P1:motor_adaptation,0.0206,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,F0:recovery_trajectory,0.0002,p,V1/results/f4/riri/report.md
f4,f4/riri,F0:recovery_trajectory,0.0004,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,F1:connectivity_pred,0.0004,p,V1/results/f4/riri/report.md
f4,f4/riri,F1:connectivity_pred,0.0004,p(perm),V1/results/f4/riri/report.md
f4,f4/riri,F2:consolidation_pred,0.0,p,V1/results/f4/riri/report.md
f4,f4/riri,F2:consolidation_pred,0.0,p(perm),V1/results/f4/riri/report.md
f4,f4/tprd,T0:tonotopic_encoding,0.0,p,V1/results/f4/tprd/report.md
f4,f4/tprd,T0:tonotopic_encoding,0.0,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,T1:pitch_representation,0.0269,p,V1/results/f4/tprd/report.md
f4,f4/tprd,T1:pitch_representation,0.0274,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,T2:dissociation_degree,0.0001,p,V1/results/f4/tprd/report.md
f4,f4/tprd,T2:dissociation_degree,0.0008,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,M0:dissociation_index,0.0,p,V1/results/f4/tprd/report.md
f4,f4/tprd,M0:dissociation_index,0.0,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,M1:spectral_pitch_ratio,0.0,p,V1/results/f4/tprd/report.md
f4,f4/tprd,M1:spectral_pitch_ratio,0.0,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,P0:tonotopic_state,0.1223,p,V1/results/f4/tprd/report.md
f4,f4/tprd,P0:tonotopic_state,0.1202,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,P1:pitch_state,0.5533,p,V1/results/f4/tprd/report.md
f4,f4/tprd,P1:pitch_state,0.5456,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,F0:pitch_percept_fc,0.0033,p,V1/results/f4/tprd/report.md
f4,f4/tprd,F0:pitch_percept_fc,0.0052,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,F1:tonotopic_adpt_fc,0.0041,p,V1/results/f4/tprd/report.md
f4,f4/tprd,F1:tonotopic_adpt_fc,0.0046,p(perm),V1/results/f4/tprd/report.md
f4,f4/tprd,F2:dissociation_fc,0.0,p,V1/results/f4/tprd/report.md
f4,f4/tprd,F2:dissociation_fc,0.0,p(perm),V1/results/f4/tprd/report.md
f4,f4/vriap,E0:motor_engagement,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,E0:motor_engagement,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,E1:pain_gate,0.0001,p,V1/results/f4/vriap/report.md
f4,f4/vriap,E1:pain_gate,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,E2:multimodal_binding,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,E2:multimodal_binding,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,M0:analgesia_index,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,M0:analgesia_index,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,M1:active_passive_differential,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,M1:active_passive_differential,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,P0:motor_pain_state,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,P0:motor_pain_state,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,P1:s1_connectivity,0.0001,p,V1/results/f4/vriap/report.md
f4,f4/vriap,P1:s1_connectivity,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,F0:analgesia_fc,0.0045,p,V1/results/f4/vriap/report.md
f4,f4/vriap,F0:analgesia_fc,0.0066,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,F1:engagement_fc,0.0,p,V1/results/f4/vriap/report.md
f4,f4/vriap,F1:engagement_fc,0.0,p(perm),V1/results/f4/vriap/report.md
f4,f4/vriap,F2:reserved,0.0,p(perm),V1/results/f4/vriap/report.md
f5,f5/aac,E0:emotional_arousal,0.0153,p,V1/results/f5/aac/report.md
f5,f5/aac,E0:emotional_arousal,0.0174,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,E1:ans_response,0.001,p,V1/results/f5/aac/report.md
f5,f5/aac,E1:ans_response,0.0012,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,A0:scr,0.0,p,V1/results/f5/aac/report.md
f5,f5/aac,A0:scr,0.0,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,A1:hr,0.0033,p,V1/results/f5/aac/report.md
f5,f5/aac,A1:hr,0.0046,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,A2:respr,0.0024,p,V1/results/f5/aac/report.md
f5,f5/aac,A2:respr,0.0028,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,A3:bvp,0.008,p,V1/results/f5/aac/report.md
f5,f5/aac,A3:bvp,0.008,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,A4:temp,0.0,p,V1/results/f5/aac/report.md
f5,f5/aac,A4:temp,0.0,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,I0:chills_intensity,0.001,p,V1/results/f5/aac/report.md
f5,f5/aac,I0:chills_intensity,0.0016,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,I1:ans_composite,0.0005,p,V1/results/f5/aac/report.md
f5,f5/aac,I1:ans_composite,0.001,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,P0:current_intensity,0.0003,p,V1/results/f5/aac/report.md
f5,f5/aac,P0:current_intensity,0.0004,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,P1:driving_signal,0.003,p,V1/results/f5/aac/report.md
f5,f5/aac,P1:driving_signal,0.0044,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,P2:perceptual_arousal,0.0073,p,V1/results/f5/aac/report.md
f5,f5/aac,P2:perceptual_arousal,0.0098,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,F0:scr_pred_1s,0.003,p,V1/results/f5/aac/report.md
f5,f5/aac,F0:scr_pred_1s,0.004,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,F1:hr_pred_2s,0.0073,p,V1/results/f5/aac/report.md
f5,f5/aac,F1:hr_pred_2s,0.0098,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,emotional_arousal,0.0015,p,V1/results/f5/aac/report.md
f5,f5/aac,emotional_arousal,0.0024,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,chills_intensity,0.001,p,V1/results/f5/aac/report.md
f5,f5/aac,chills_intensity,0.0016,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,ans_dominance,0.001,p,V1/results/f5/aac/report.md
f5,f5/aac,ans_dominance,0.0012,p(perm),V1/results/f5/aac/report.md
f5,f5/aac,driving_signal,0.003,p,V1/results/f5/aac/report.md
f5,f5/aac,driving_signal,0.0044,p(perm),V1/results/f5/aac/report.md
f5,f5/clam,E0:affective_mod,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,E0:affective_mod,0.0002,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,E1:loop_coherence,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,E1:loop_coherence,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,B0:decoded_affect,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,B0:decoded_affect,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,B1:target_affect,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,B1:target_affect,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,B2:affect_error,0.2974,p,V1/results/f5/clam/report.md
f5,f5/clam,B2:affect_error,0.2926,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,C0:control_output,0.0,p,V1/results/f5/clam/report.md
f5,f5/clam,C0:control_output,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,C1:music_param_delta,0.0,p,V1/results/f5/clam/report.md
f5,f5/clam,C1:music_param_delta,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,P0:arousal_modulation,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,P0:arousal_modulation,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,P1:valence_tracking,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,P1:valence_tracking,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,F0:target_affect_pred,0.0001,p,V1/results/f5/clam/report.md
f5,f5/clam,F0:target_affect_pred,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/clam,F1:modulation_success,0.0,p,V1/results/f5/clam/report.md
f5,f5/clam,F1:modulation_success,0.0,p(perm),V1/results/f5/clam/report.md
f5,f5/cmat,E0:cross_modal,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,E0:cross_modal,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,S0:supramodal_valence,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,S0:supramodal_valence,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,S1:supramodal_arousal,0.0819,p,V1/results/f5/cmat/report.md
f5,f5/cmat,S1:supramodal_arousal,0.079,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,S2:cross_modal_bind,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,S2:cross_modal_bind,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,T0:binding_temporal,0.0004,p,V1/results/f5/cmat/report.md
f5,f5/cmat,T0:binding_temporal,0.0006,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,T1:congruence_streng,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,T1:congruence_streng,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,P0:multi_sens_salien,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,P0:multi_sens_salien,0.0002,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,P1:aud_valence_contr,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,P1:aud_valence_contr,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,F0:coherence_pred,0.0001,p,V1/results/f5/cmat/report.md
f5,f5/cmat,F0:coherence_pred,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/cmat,F1:generalization_pr,0.0,p,V1/results/f5/cmat/report.md
f5,f5/cmat,F1:generalization_pr,0.0,p(perm),V1/results/f5/cmat/report.md
f5,f5/dap,E0:dev_sensitiv,0.0001,p,V1/results/f5/dap/report.md
f5,f5/dap,E0:dev_sensitiv,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,D0:critical_period,0.0001,p,V1/results/f5/dap/report.md
f5,f5/dap,D0:critical_period,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,D1:plasticity_coeff,0.0004,p,V1/results/f5/dap/report.md
f5,f5/dap,D1:plasticity_coeff,0.0008,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,D2:exposure_history,0.0,p,V1/results/f5/dap/report.md
f5,f5/dap,D2:exposure_history,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,D3:neural_maturation,0.0001,p,V1/results/f5/dap/report.md
f5,f5/dap,D3:neural_maturation,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,P0:current_affect,0.0001,p,V1/results/f5/dap/report.md
f5,f5/dap,P0:current_affect,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,P1:familiarity_warmth,0.0002,p,V1/results/f5/dap/report.md
f5,f5/dap,P1:familiarity_warmth,0.0002,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,P2:learning_rate,0.0007,p,V1/results/f5/dap/report.md
f5,f5/dap,P2:learning_rate,0.0014,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,F0:adult_hedonic_pred,0.0,p,V1/results/f5/dap/report.md
f5,f5/dap,F0:adult_hedonic_pred,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/dap,F1:preference_stab,0.0,p,V1/results/f5/dap/report.md
f5,f5/dap,F1:preference_stab,0.0,p(perm),V1/results/f5/dap/report.md
f5,f5/maa,E0:complexity_tolerance,0.0003,p,V1/results/f5/maa/report.md
f5,f5/maa,E0:complexity_tolerance,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,E1:familiarity_index,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,E1:familiarity_index,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,E2:framing_effect,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,E2:framing_effect,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,E3:appreciation_composite,0.1744,p,V1/results/f5/maa/report.md
f5,f5/maa,E3:appreciation_composite,0.1726,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,P0:pattern_search,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,P0:pattern_search,0.0002,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,P1:context_assessment,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,P1:context_assessment,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,P2:aesthetic_evaluation,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,P2:aesthetic_evaluation,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,F0:appreciation_growth,0.0005,p,V1/results/f5/maa/report.md
f5,f5/maa,F0:appreciation_growth,0.0002,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,F1:pattern_recognition,0.0027,p,V1/results/f5/maa/report.md
f5,f5/maa,F1:pattern_recognition,0.0024,p(perm),V1/results/f5/maa/report.md
f5,f5/maa,F2:aesthetic_development,0.0,p,V1/results/f5/maa/report.md
f5,f5/maa,F2:aesthetic_development,0.0,p(perm),V1/results/f5/maa/report.md
f5,f5/mad,E0:anhedonia,0.0,p,V1/results/f5/mad/report.md
f5,f5/mad,E0:anhedonia,0.0,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,E1:dissociation_idx,0.0007,p,V1/results/f5/mad/report.md
f5,f5/mad,E1:dissociation_idx,0.0018,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,D0:stg_nacc_connect,0.0001,p,V1/results/f5/mad/report.md
f5,f5/mad,D0:stg_nacc_connect,0.0,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,D1:nacc_music_resp,0.0003,p,V1/results/f5/mad/report.md
f5,f5/mad,D1:nacc_music_resp,0.0006,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,D2:nacc_general_resp,0.3156,p,V1/results/f5/mad/report.md
f5,f5/mad,D2:nacc_general_resp,0.3218,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,A0:bmrq_estimate,0.0,p,V1/results/f5/mad/report.md
f5,f5/mad,A0:bmrq_estimate,0.0,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,A1:sound_specificity,0.0205,p,V1/results/f5/mad/report.md
f5,f5/mad,A1:sound_specificity,0.0258,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,P0:impaired_reward,0.0067,p,V1/results/f5/mad/report.md
f5,f5/mad,P0:impaired_reward,0.0106,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,P1:preserved_auditory,0.0,p,V1/results/f5/mad/report.md
f5,f5/mad,P1:preserved_auditory,0.0,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,F0:recovery_potential,0.0001,p,V1/results/f5/mad/report.md
f5,f5/mad,F0:recovery_potential,0.0,p(perm),V1/results/f5/mad/report.md
f5,f5/mad,F1:anhedonia_prob,0.0325,p,V1/results/f5/mad/report.md
f5,f5/mad,F1:anhedonia_prob,0.0378,p(perm),V1/results/f5/mad/report.md
f5,f5/nemac,E0:chills,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,E0:chills,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,E1:nostalgia,0.0001,p,V1/results/f5/nemac/report.md
f5,f5/nemac,E1:nostalgia,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,M0:mpfc_activation,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,M0:mpfc_activation,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,M1:hippocampus_activ,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,M1:hippocampus_activ,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,M2:memory_vividness,0.0007,p,V1/results/f5/nemac/report.md
f5,f5/nemac,M2:memory_vividness,0.0008,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,W0:nostalgia_intens,0.0005,p,V1/results/f5/nemac/report.md
f5,f5/nemac,W0:nostalgia_intens,0.0004,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,W1:wellbeing_enhance,0.0001,p,V1/results/f5/nemac/report.md
f5,f5/nemac,W1:wellbeing_enhance,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,P0:nostalgia_correl,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,P0:nostalgia_correl,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,P1:memory_reward_lnk,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,P1:memory_reward_lnk,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,F0:wellbeing_pred,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,F0:wellbeing_pred,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,F1:vividness_pred,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,F1:vividness_pred,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,nostalgia_affect,0.0001,p,V1/results/f5/nemac/report.md
f5,f5/nemac,nostalgia_affect,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,self_referential_nostalgia,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,self_referential_nostalgia,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,wellbeing_enhancement,0.0001,p,V1/results/f5/nemac/report.md
f5,f5/nemac,wellbeing_enhancement,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/nemac,nostalgia_peak_pred,0.0,p,V1/results/f5/nemac/report.md
f5,f5/nemac,nostalgia_peak_pred,0.0,p(perm),V1/results/f5/nemac/report.md
f5,f5/pupf,E0:prediction_err,0.0037,p,V1/results/f5/pupf/report.md
f5,f5/pupf,E0:prediction_err,0.0054,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,E1:uncertainty,0.001,p,V1/results/f5/pupf/report.md
f5,f5/pupf,E1:uncertainty,0.0016,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,U0:entropy_H,0.0,p,V1/results/f5/pupf/report.md
f5,f5/pupf,U0:entropy_H,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,U1:surprise_S,0.0001,p,V1/results/f5/pupf/report.md
f5,f5/pupf,U1:surprise_S,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,U2:HS_interaction,0.001,p,V1/results/f5/pupf/report.md
f5,f5/pupf,U2:HS_interaction,0.0014,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,G0:pleasure_P,0.0,p,V1/results/f5/pupf/report.md
f5,f5/pupf,G0:pleasure_P,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,G1:goldilocks_zone,0.0,p,V1/results/f5/pupf/report.md
f5,f5/pupf,G1:goldilocks_zone,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,P0:surprise_pleasure,0.0001,p,V1/results/f5/pupf/report.md
f5,f5/pupf,P0:surprise_pleasure,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,P1:affective_outcome,0.0001,p,V1/results/f5/pupf/report.md
f5,f5/pupf,P1:affective_outcome,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,P2:tempo_pred_error,0.0191,p,V1/results/f5/pupf/report.md
f5,f5/pupf,P2:tempo_pred_error,0.022,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,F0:next_event_prob,0.7752,p,V1/results/f5/pupf/report.md
f5,f5/pupf,F0:next_event_prob,0.7838,p(perm),V1/results/f5/pupf/report.md
f5,f5/pupf,F1:pleasure_forecast,0.0,p,V1/results/f5/pupf/report.md
f5,f5/pupf,F1:pleasure_forecast,0.0,p(perm),V1/results/f5/pupf/report.md
f5,f5/srp,N0:da_caudate,0.0001,p,V1/results/f5/srp/report.md
f5,f5/srp,N0:da_caudate,0.0,p(perm),V1/results/f5/srp/report.md
f5,f5/srp,N1:da_nacc,0.0001,p,V1/results/f5/srp/report.md
f5,f5/srp,N1:da_nacc,0.0,p(perm),V1/results/f5/srp/report.md
f5,f5/srp,N2:opioid_proxy,0.0001,p,V1/results/f5/srp/report.md
f5,f5/srp,N2:opioid_proxy,0.0,p(perm),V1/results/f5/srp/report.md
