VPID,IC1,Leman1,Leman2,Leman3,Leman4,Leman5,Leman6,Milne,Collins,rating,song,rhythm,chordnumber,nonmusician,presentorder,valence,arousal
2226,0.25866,1.51517307,1.4235588646,1.3736886863,2.1909916012,1.9306670574,1.7845704377,0.4154672127,-159367.576041221,50,15,1,11,1,15,5,4
2226,2.8493,1.0430812584,0.8399977946,0.7226493213,1.5205796596,1.16259236,0.9775421305,0.7424839764,-197208.171363931,715,15,1,12,1,15,5,4
2226,9.2111,1.5049980452,1.360093109,1.2358953625,2.0894501587,1.7123336795,1.467219111,0.2893369009,-158741.695862031,328,15,1,13,1,15,5,4
2226,6.1476,1.4770036373,1.3824586379,1.3152481523,2.2185915425,1.8851977608,1.6754438198,0.087113006,-169270.394920366,243,15,1,14,1,15,5,4
2226,0.44107,1.322997861,1.1449970156,1.0784226179,1.8232504056,1.4812091416,1.3551790838,0.4154672127,-165650.643912305,165,15,1,15,1,15,5,4
2226,6.1374,0.9892757734,0.7855329688,0.6518398035,1.4775225004,1.1081412664,0.9006160525,0.6001849317,-175723.573660736,927,15,1,16,1,15,5,4
2226,0.38751,1.2934893749,1.1252477968,1.0057755543,1.8244921696,1.4398701897,1.202784146,0.4154672127,-163529.751733192,412,15,1,17,1,15,5,4
2226,1.8059,1.2324480598,1.1307877933,1.1113470694,1.7848167834,1.5126709322,1.4186535829,0.4154672127,-180794.741935744,706,15,1,18,1,15,5,4
2226,0.33763,1.3459621492,1.154284918,1.0530644765,1.845931311,1.4706573743,1.2960240667,0.4154672127,-173256.204832974,872,15,1,19,1,15,5,4
2226,4.6871,1.0880042205,0.971332113,0.9070302607,1.6403234734,1.3798190276,1.2413056846,0.6555519369,-154832.063668152,328,15,1,20,1,15,5,4
2226,16.305,1.4658083407,1.2657272994,1.1203048664,1.9663353543,1.5500616999,1.3132309585,0.2597398578,-148348.94502905,985,15,1,21,1,15,5,4
2226,1.9087,1.1672533719,1.0235405106,0.9626212212,1.6653052547,1.3717789781,1.2442586194,0.7424839764,-155253.83864474,454,15,1,22,1,15,5,4
2226,9.2615,1.3248655199,1.2331694117,1.1842558342,1.9751807449,1.6836780936,1.5366855955,0.4154672127,-161413.63294333,987,15,1,23,1,15,5,4
2226,9.2947,1.0699211906,0.8490790371,0.7184105816,1.5193111175,1.1424727276,0.9482574017,0.7424839764,-157917.322018211,1023,15,1,24,1,15,5,4
2226,8.2121,1.3383366825,1.1957374148,1.0978500716,1.9336049759,1.564278138,1.3394381875,0.4154672127,-168088.568202909,135,15,1,25,1,15,5,4
2226,0.08342,1.2563861709,1.1507577548,1.1139033068,1.8208160749,1.5463144164,1.4328394932,0.4154672127,-178769.3837054,505,15,1,26,1,15,5,4
2226,1.677,1.3397592636,1.128278794,1.0066473202,1.8303633271,1.4312652415,1.2314152072,0.4154672127,-171527.431316685,309,15,1,27,1,15,5,4
2226,2.0416,1.1231631857,1.0210066983,0.981028531,1.6613009731,1.4235567961,1.3184942069,0.7424839764,-155919.600725194,228,15,1,28,1,15,5,4
2226,20.197,1.3358665084,1.2190481103,1.1264187804,1.9445007303,1.6519416389,1.4629758997,0.4556727796,-167618.151312092,982,15,1,29,1,15,5,4
2226,4.1847,1.5345633369,1.346716182,1.2013334244,2.066616866,1.6665450367,1.4216313165,0.3195972733,-159547.202308271,1023,15,1,30,1,15,5,4
2226,0.62579,1.1017194322,0.9037715137,0.7899326391,1.5711366747,1.2241048641,1.0395800736,0.6555519369,-158212.172704037,638,15,1,31,1,15,5,4
2226,7.1894,1.0956378563,0.8915621506,0.7632254985,1.6043287626,1.205780356,0.9880152903,0.5800184453,-109711.301605059,474,15,1,32,1,15,5,4
2226,7.696,1.3400023689,1.1820852845,1.0701619592,1.8909659385,1.5043186191,1.2753623153,0.4154672127,-136311.373043465,895,15,1,33,1,15,5,4
2226,0.083421,1.217978745,1.064753366,0.991994709,1.7487322271,1.4065417105,1.2450260384,0.4154672127,-133130.558862965,422,15,1,34,1,15,5,4
2202,3.4824,1.7895567943,1.7555083948,1.7381613546,3.2085395295,3.0523686094,2.9787943194,NaN,-20051.9632936028,485,16,1,1,1,23,3,4
2202,6.4643,1.3053529618,1.1380770151,1.0413349685,1.8324774955,1.5268288902,1.3704163102,0.7424839764,-59699.9321800403,219,16,1,2,1,23,3,4
2202,2.6252,1.3779943457,1.2470267451,1.1660141698,1.9568445075,1.6486189569,1.4862276316,0.6001849317,-63272.5305642995,129,16,1,3,1,23,3,4
2202,1.081,1.2234855387,1.1118003688,1.0689410355,1.7937237484,1.529178286,1.427824495,0.4154672127,-116701.12816029,208,16,1,4,1,23,3,4
2202,2.2064,1.3133303942,1.1680206248,1.0950544123,1.7731259457,1.4842202285,1.3546642847,0.7424839764,-125939.284362603,62,16,1,5,1,23,3,4
2202,0.28385,1.4007438164,1.2943360527,1.2297812086,1.9845087286,1.6981666623,1.5489948526,0.6001849317,-106969.118591559,275,16,1,6,1,23,3,4
2202,0.25018,1.2096506457,1.0745660482,1.0103563134,1.7672183507,1.4634746849,1.3301796346,0.4154672127,-145475.59436524,95,16,1,7,1,23,3,4
2202,10.708,1.3545759511,1.0950004229,0.9186904069,1.8241806717,1.375129377,1.1196676441,0.2597398578,-153047.26981841,367,16,1,8,1,23,3,4
2202,11.722,1.4035982338,1.3822846683,1.4046104844,2.1178751371,1.9659033804,1.881811961,0.2893369009,-148339.399963373,585,16,1,9,1,23,3,4
2202,12.363,1.5014734857,1.3489049167,1.1996395183,2.1730733159,1.8246705492,1.5553658967,0.2893369009,-156083.683935054,192,16,1,10,1,23,3,4
2202,5.2141,1.3605989642,1.2872069761,1.2655168638,2.0550153746,1.8113819867,1.7040892038,0.2597398578,-152688.255577634,572,16,1,11,1,23,3,4
2202,7.3569,1.5605033682,1.4472044439,1.3442519711,2.235901767,1.9567200979,1.7462565381,0.2597398578,-157683.912010288,145,16,1,12,1,23,3,4
2202,11.722,1.3303601217,1.2172735259,1.192264499,1.9734101068,1.7142180916,1.6406893938,0.2893369009,-151306.049645959,0,16,1,13,1,23,3,4
2202,6.7435,1.5265645061,1.4377924235,1.3692300046,2.2151977627,1.9636431452,1.8060869988,0.2893369009,-158123.651900498,493,16,1,14,1,23,3,4
2202,9.3294,1.1435271419,0.9184508135,0.7787595308,1.6116365675,1.2242723348,1.0148961433,0.6555519369,-145965.566926841,138,16,1,15,1,23,3,4
2202,0.58676,1.3261986065,1.1186423926,0.9577072723,1.8015584593,1.3748535721,1.1117908413,0.6001849317,-115635.634772017,0,16,1,16,1,23,3,4
2202,0.68842,1.2260908419,1.1236267356,1.1037041707,1.7806720039,1.5066591756,1.4039020365,0.4154672127,-151274.176860731,447,16,1,17,1,23,3,4
2202,2.3054,1.307948055,1.1531992838,1.0345747001,1.7739026679,1.4669769921,1.27447115,0.7424839764,-148741.454375782,900,16,1,18,1,23,3,4
2202,0.28104,1.4053220075,1.287696909,1.1868819235,1.9811394519,1.6708753207,1.4534406027,0.6001849317,-122000.057632611,684,16,1,19,1,23,3,4
2202,0.25023,1.2171877719,1.0848581258,1.039592746,1.7707701699,1.4702127216,1.3554430233,0.4154672127,-155404.340449915,587,16,1,20,1,23,3,4
2202,2.1386,1.305496695,1.1588046707,1.0751786483,1.7670432882,1.4673204971,1.3178600561,0.7424839764,-151482.282083583,435,16,1,21,1,23,3,4
2202,0.27333,1.4069092329,1.3006535657,1.2312247178,1.9823518478,1.6951258384,1.5305569425,0.6001849317,-123818.896995669,202,16,1,22,1,23,3,4
2202,0.24846,1.215842311,1.0770936989,1.0112608633,1.7709780023,1.4611971497,1.3219163303,0.4154672127,-156590.096734623,119,16,1,23,1,23,3,4
2202,12.47,1.3279047909,1.1188599059,0.9582995092,1.847933225,1.4442176553,1.190176059,0.4941420856,-174897.676107966,839,16,1,24,1,23,3,4
2202,11.981,1.165900869,0.9635438248,0.8342919567,1.6447306225,1.2781509553,1.0676128438,0.8527233027,-240539.185037014,588,16,1,25,1,23,3,4
2202,1.9541,1.2219452626,1.1386133676,1.1299973169,1.7976628389,1.5633227856,1.4783676379,0.7487107998,-208510.900964254,365,16,1,26,1,23,3,4
2202,12.771,1.2553437395,1.0714411443,0.9251756499,1.7811866437,1.4092603831,1.1754404199,0.7424839764,-203894.704320816,262,16,1,27,1,23,3,4
2202,1.1577,1.2911064601,1.2018359462,1.1638278295,1.9124294051,1.637047867,1.4929962227,0.4154672127,-177699.687776154,188,16,1,28,1,23,3,4
2202,13.675,1.5193937448,1.3739111864,1.2441935849,2.0911185703,1.7497367238,1.5158298437,0.2597398578,-174155.528377763,115,16,1,29,1,23,3,4
2202,11.721,1.3388917002,1.2225638158,1.1801167725,1.987406684,1.7133884514,1.5947576503,0.2893369009,-162195.664851626,200,16,1,30,1,23,3,4
2202,0.67955,1.5180873165,1.4247356506,1.3439408785,2.2031414012,1.9309116883,1.7360853625,0.2893369009,-165294.279256774,113,16,1,31,1,23,3,4
2202,4.9709,1.3675325623,1.2793593004,1.2430834149,2.0516061067,1.7925887059,1.6798149691,0.2597398578,-158730.051088522,421,16,1,32,1,23,3,4
2202,3.7931,1.5620531507,1.4649467162,1.4004503207,2.2392136763,1.9837663765,1.8286304036,0.2597398578,-161679.809370087,272,16,1,33,1,23,3,4
2202,11.713,1.3353797423,1.2132011972,1.1588929206,1.9780587982,1.7048160606,1.5886922374,0.2893369009,-160316.638758324,602,16,1,34,1,23,3,4
2202,0.42568,1.5175002851,1.43182791,1.3833601562,2.2071518343,1.9595314627,1.8262750004,0.2893369009,-159866.640631129,779,16,1,35,1,23,3,4
2202,7.9182,1.1433208754,0.9188863657,0.7699603623,1.6153825739,1.2290220436,1.0097775342,0.6555519369,-150598.775210003,496,16,1,36,1,23,3,4
2202,0.26257,1.3227372615,1.1094512537,0.9404222733,1.7912945897,1.3621924361,1.0907900481,0.6001849317,-116394.774976849,969,16,1,37,1,23,3,4
2202,0.25574,1.2293240057,1.1264685525,1.1067736969,1.7836437485,1.5070316837,1.4001698342,0.4154672127,-127818.698374522,1023,16,1,38,1,23,3,4
2203,3.4824,1.8949291572,1.8604002479,1.8426224748,3.309351138,3.1485144393,3.0722199057,NaN,-20483.5403732222,291,16,2,1,1,12,4,5
2203,6.4643,1.3189837374,1.1491599758,1.0512471304,1.8441131152,1.5378961302,1.3811711053,0.7424839764,-60661.7106517353,990,16,2,2,1,12,4,5
2203,2.6252,1.3730570343,1.2385641053,1.1560459675,1.9489214155,1.6412353602,1.4797075894,0.6001849317,-64098.0666038809,150,16,2,3,1,12,4,5
2203,1.081,1.2503401541,1.1298297153,1.0839276074,1.7934823762,1.5289286376,1.4278480487,0.4154672127,-118581.962095411,515,16,2,4,1,12,4,5
2203,2.2064,1.3251924101,1.175186922,1.1000539963,1.7828380277,1.4917820116,1.3613076124,0.7424839764,-128380.440824003,1009,16,2,5,1,12,4,5
2203,0.28385,1.3964675203,1.2868533288,1.2207779077,1.9780157877,1.6924051191,1.5439913752,0.6001849317,-108776.687864499,909,16,2,6,1,12,4,5
2203,0.25018,1.2359044561,1.0905506539,1.0221540415,1.7675605765,1.4638623109,1.331005969,0.4154672127,-148010.483043578,755,16,2,7,1,12,4,5
2203,10.708,1.3728518458,1.1021638326,0.920332681,1.8317392905,1.3791953242,1.1222452799,0.2597398578,-156220.905050978,1022,16,2,8,1,12,4,5
2203,11.722,1.4160744825,1.3920640206,1.4132103401,2.1178121106,1.9649188635,1.8803403586,0.2893369009,-149526.880139461,1022,16,2,9,1,12,4,5
2203,12.363,1.5212170748,1.3616868408,1.2067535199,2.1825159586,1.8331713967,1.5625290144,0.2893369009,-158618.957310219,942,16,2,10,1,12,4,5
2203,5.2141,1.4168256781,1.336537315,1.3105638308,2.069561329,1.823757902,1.7144953575,0.2597398578,-153028.746773877,747,16,2,11,1,12,4,5
2203,7.3569,1.5902896006,1.4704092274,1.3611328178,2.2525205828,1.9711193282,1.7577096301,0.2597398578,-159461.709500428,345,16,2,12,1,12,4,5
2203,11.722,1.3402574925,1.2229862814,1.1964753933,1.9727442629,1.7128637698,1.639193035,0.2893369009,-151606.316555561,706,16,2,13,1,12,4,5
2203,6.7435,1.5480527431,1.455385285,1.3837567189,2.2254272524,1.974330832,1.81675455,0.2893369009,-160060.310419563,330,16,2,14,1,12,4,5
2203,9.3294,1.1452555738,0.9177269588,0.776978857,1.6146048351,1.2274692906,1.0184118262,0.6555519369,-145548.152967262,964,16,2,15,1,12,4,5
2203,0.58676,1.321292718,1.1109582891,0.9493480731,1.7952705797,1.3696217864,1.1079370363,0.6001849317,-116078.157073852,750,16,2,16,1,12,4,5
2203,0.68842,1.2528927087,1.144463994,1.1252964543,1.7825775826,1.5102376056,1.4091038804,0.4154672127,-152896.357452633,147,16,2,17,1,12,4,5
2203,2.3054,1.3204763184,1.1593592406,1.0368163031,1.7826543935,1.4727565425,1.2784305708,0.7424839764,-151015.06034559,537,16,2,18,1,12,4,5
2203,0.28104,1.401289041,1.2806268835,1.1784344481,1.9746510741,1.665225597,1.4489961123,0.6001849317,-123703.456151424,140,16,2,19,1,12,4,5
2203,0.25023,1.2421072333,1.0999432113,1.0522294963,1.7704667484,1.4701360606,1.3566366981,0.4154672127,-157868.627311562,203,16,2,20,1,12,4,5
2203,2.1386,1.3161827754,1.1639198872,1.0770126537,1.775790004,1.4734536593,1.3224212481,0.7424839764,-154306.309808136,610,16,2,21,1,12,4,5
2203,0.27333,1.4047340554,1.2956160119,1.2248011504,1.9764719511,1.6900718672,1.5264234667,0.6001849317,-125881.053731675,404,16,2,22,1,12,4,5
2203,0.24846,1.2419341652,1.0928862872,1.0230380013,1.7716588283,1.461892519,1.3233473838,0.4154672127,-159293.162165151,818,16,2,23,1,12,4,5
2203,12.47,1.3227594769,1.1065259336,0.9425283031,1.8481011043,1.4421956677,1.187345543,0.4941420856,-177738.209051328,686,16,2,24,1,12,4,5
2203,11.981,1.1657433583,0.9596963154,0.8288242431,1.6475582951,1.2807103643,1.0697302114,0.8527233027,-245180.862696253,986,16,2,25,1,12,4,5
2203,1.9541,1.2202618231,1.1340316748,1.1238714211,1.7979493677,1.5624655749,1.4763294994,0.7487107998,-210694.47808484,805,16,2,26,1,12,4,5
2203,12.771,1.2634508353,1.071463745,0.919729853,1.7817367165,1.4093489565,1.174975331,0.7424839764,-207023.382479516,1022,16,2,27,1,12,4,5
2203,1.1577,1.3232749663,1.2257040966,1.1844239281,1.9073910912,1.6315697163,1.4884416494,0.4154672127,-179834.161420732,978,16,2,28,1,12,4,5
2203,13.675,1.5448425185,1.3921796693,1.2547683305,2.1094441343,1.7640340012,1.5261490884,0.2597398578,-177096.149611396,551,16,2,29,1,12,4,5
2203,11.721,1.3430541924,1.2205351613,1.1751463316,1.9839314476,1.707568112,1.5879441052,0.2893369009,-163262.344367902,388,16,2,30,1,12,4,5
2203,0.67955,1.5432806611,1.4461909256,1.3607714776,2.2139086691,1.9424940558,1.7468922443,0.2893369009,-167736.083919847,550,16,2,31,1,12,4,5
2203,4.9709,1.4257795482,1.3285033581,1.2864356838,2.0644180857,1.8023784239,1.6871435484,0.2597398578,-159013.339428533,324,16,2,32,1,12,4,5
2203,3.7931,1.5860206759,1.4852800175,1.4175522843,2.256988336,2.000788534,1.8446399894,0.2597398578,-163418.390945182,407,16,2,33,1,12,4,5
2203,11.713,1.3405161451,1.2139841179,1.1573386223,1.9769248211,1.7029699588,1.5863199037,0.2893369009,-160263.908008987,485,16,2,34,1,12,4,5
2203,0.42568,1.5430662268,1.4543144477,1.4040495129,2.2173959751,1.9703739709,1.8377069313,0.2893369009,-161785.508173018,508,16,2,35,1,12,4,5
2203,7.9182,1.1428972361,0.9151078237,0.7644956575,1.6170313984,1.2308530006,1.0118982041,0.6555519369,-150214.443455734,964,16,2,36,1,12,4,5
2203,0.26257,1.3232507761,1.1068624002,0.9364928584,1.7869159495,1.3585658413,1.0883068811,0.6001849317,-116829.682435795,291,16,2,37,1,12,4,5
2203,0.25574,1.260543125,1.1521219022,1.1340867817,1.7867967694,1.5117966396,1.4064369921,0.4154672127,-129178.738252913,581,16,2,38,1,12,4,5
2204,3.4824,1.8335649904,1.8031308731,1.7875767084,3.3201512735,3.1645247847,3.0907703119,NaN,-20480.8133718959,0,16,3,1,1,23,4,3
2204,6.4643,1.3135197969,1.1420361062,1.0432236613,1.8331356617,1.5266473222,1.3696893501,0.7424839764,-59211.5267095148,1023,16,3,2,1,23,4,3
2204,2.6252,1.3633801044,1.2282656764,1.1458904724,1.9412945385,1.6351801863,1.4744606025,0.6001849317,-62339.8096881473,582,16,3,3,1,23,4,3
2204,1.081,1.2185799841,1.1029156407,1.0582884257,1.7851243808,1.5192034643,1.4170711499,0.4154672127,-117300.287795035,582,16,3,4,1,23,4,3
2204,2.2064,1.3131394784,1.1621892439,1.0868458032,1.7686252756,1.4783056649,1.3483398938,0.7424839764,-126005.787536356,1023,16,3,5,1,23,4,3
2204,0.28385,1.3868107165,1.2761942716,1.2100153316,1.969917159,1.6857511801,1.5381354515,0.6001849317,-106384.91986337,488,16,3,6,1,23,4,3
2204,0.25018,1.2053701523,1.0658503942,0.9994226341,1.7597433912,1.4549777789,1.3211825767,0.4154672127,-146303.791080151,341,16,3,7,1,23,4,3
2204,10.708,1.3664464206,1.09186654,0.9083851302,1.8182551775,1.3659916681,1.109130632,0.2597398578,-153523.045139322,341,16,3,8,1,23,4,3
2204,11.722,1.3967614377,1.3728289538,1.3931875135,2.1078869893,1.9537667184,1.8673769277,0.2893369009,-147110.011942852,274,16,3,9,1,23,4,3
2204,12.363,1.5223874104,1.3591085208,1.2011550264,2.1729976301,1.8234359464,1.5524385188,0.2893369009,-155273.73679382,865,16,3,10,1,23,4,3
2204,5.2141,1.3778205932,1.3034342277,1.2797885302,2.0667832742,1.8211091414,1.7108316199,0.2597398578,-149831.182539476,491,16,3,11,1,23,4,3
2204,7.3569,1.5906941024,1.4680877774,1.3565777748,2.2439507717,1.9626911113,1.7489246934,0.2597398578,-155663.480770126,373,16,3,12,1,23,4,3
2204,11.722,1.3220648925,1.2059338079,1.1796381191,1.9629681396,1.7029197212,1.6290576062,0.2893369009,-150927.178069475,276,16,3,13,1,23,4,3
2204,6.7435,1.5501795579,1.4554464306,1.3823174825,2.2160363092,1.9651808372,1.807832188,0.2893369009,-156223.365045791,743,16,3,14,1,23,4,3
2204,9.3294,1.1339517829,0.9058771387,0.7647443462,1.6056883019,1.2181980315,1.0087617462,0.6555519369,-146650.137034382,743,16,3,15,1,23,4,3
2204,0.58676,1.3098223516,1.0977894449,0.9359569325,1.7847323057,1.3595419133,1.0978006757,0.6001849317,-112964.285467615,476,16,3,16,1,23,4,3
2204,0.68842,1.2231185519,1.1192788314,1.10059602,1.7751604178,1.5017135228,1.3994774049,0.4154672127,-150737.079855241,236,16,3,17,1,23,4,3
2204,2.3054,1.3073763562,1.145065986,1.0219887724,1.7687215807,1.4593050543,1.2652600646,0.7424839764,-148051.934303737,1023,16,3,18,1,23,4,3
2204,0.28104,1.3916375145,1.2696330436,1.1670169585,1.9662090299,1.6579014441,1.4417707825,0.6001849317,-120922.736123793,426,16,3,19,1,23,4,3
2204,0.25023,1.2124226969,1.0758256128,1.0295764676,1.7623878056,1.4612286888,1.3469772155,0.4154672127,-155905.791327544,426,16,3,20,1,23,4,3
2204,2.1386,1.3045569127,1.1513082777,1.0639361383,1.7620414021,1.4602072066,1.3095678418,0.7424839764,-151484.692872653,1023,16,3,21,1,23,4,3
2204,0.27333,1.3930256704,1.282464389,1.21125805,1.9678230351,1.682773977,1.5196653541,0.6001849317,-123192.134133897,382,16,3,22,1,23,4,3
2204,0.24846,1.2119394962,1.0685939666,1.0007480972,1.7633532764,1.4527072915,1.3134255361,0.4154672127,-157389.386109097,765,16,3,23,1,23,4,3
2204,12.47,1.3215212382,1.1031623414,0.937535125,1.8390323879,1.4319505037,1.1762051048,0.4941420856,-175033.884631705,863,16,3,24,1,23,4,3
2204,11.981,1.1607040197,0.952208913,0.8200418048,1.6380139503,1.2714172737,1.0602826848,0.8527233027,-243833.696532617,1023,16,3,25,1,23,4,3
2204,1.9541,1.2141374968,1.1267271068,1.1154173898,1.7900875008,1.5542521235,1.4679585763,0.7487107998,-208719.594966801,1023,16,3,26,1,23,4,3
2204,12.771,1.2498166649,1.0610406028,0.9109454155,1.7753877104,1.403900862,1.1692488527,0.7424839764,-205424.919191616,1023,16,3,27,1,23,4,3
2204,1.1577,1.2833752808,1.1897343265,1.1503889178,1.8979642489,1.6217703837,1.4784294691,0.4154672127,-177601.688968774,1023,16,3,28,1,23,4,3
2204,13.675,1.5502798236,1.3933249096,1.252817463,2.1017031367,1.7556395633,1.5171236354,0.2597398578,-173957.732384561,1023,16,3,29,1,23,4,3
2204,11.721,1.3293718232,1.2072483668,1.1612699421,1.975933945,1.6999435445,1.5802261431,0.2893369009,-160519.031412035,1023,16,3,30,1,23,4,3
2204,0.67955,1.5403396761,1.4410694461,1.3544068081,2.2039867782,1.9322877237,1.736808646,0.2893369009,-164186.223263513,867,16,3,31,1,23,4,3
2204,4.9709,1.3837585981,1.2927237868,1.2530026089,2.0606629291,1.7991803226,1.683837389,0.2597398578,-158425.922534498,1023,16,3,32,1,23,4,3
2204,3.7931,1.5938903731,1.4900662984,1.42038397,2.2513513422,1.9947782449,1.8380233529,0.2597398578,-159532.515885283,585,16,3,33,1,23,4,3
2204,11.713,1.3273803112,1.201508249,1.1449212544,1.9679725504,1.6938838965,1.577229285,0.2893369009,-161717.444784115,519,16,3,34,1,23,4,3
2204,0.42568,1.5396809752,1.4489795138,1.3977430192,2.2077732726,1.960884658,1.828304187,0.2893369009,-157910.61002306,579,16,3,35,1,23,4,3
2204,7.9182,1.1335224435,0.9056862739,0.7550183192,1.6084391048,1.2219880905,1.0027054797,0.6555519369,-151347.190170783,302,16,3,36,1,23,4,3
2204,0.26257,1.3066877948,1.0896282458,0.9199641556,1.7761654561,1.3484330748,1.0780549405,0.6001849317,-113699.43344412,304,16,3,37,1,23,4,3
2204,0.25574,1.2282209045,1.1233814957,1.1043889115,1.7785130012,1.5023464851,1.3957159286,0.4154672127,-127351.715831252,190,16,3,38,1,23,4,3
2205,3.4824,1.7895567943,1.7555083948,1.7381613546,3.2085395295,3.0523686094,2.9787943194,NaN,-20051.9632936028,0,16,1,1,1,16,6,6
2205,6.4643,1.3053529618,1.1380770151,1.0413349685,1.8324774955,1.5268288902,1.3704163102,0.7424839764,-59699.9321800403,117,16,1,2,1,16,6,6
2205,2.6252,1.3779943457,1.2470267451,1.1660141698,1.9568445075,1.6486189569,1.4862276316,0.6001849317,-63272.5305642995,117,16,1,3,1,16,6,6
2205,1.081,1.2234855387,1.1118003688,1.0689410355,1.7937237484,1.529178286,1.427824495,0.4154672127,-116701.12816029,462,16,1,4,1,16,6,6
2205,2.2064,1.3133303942,1.1680206248,1.0950544123,1.7731259457,1.4842202285,1.3546642847,0.7424839764,-125939.284362603,770,16,1,5,1,16,6,6
2205,0.28385,1.4007438164,1.2943360527,1.2297812086,1.9845087286,1.6981666623,1.5489948526,0.6001849317,-106969.118591559,336,16,1,6,1,16,6,6
2205,0.25018,1.2096506457,1.0745660482,1.0103563134,1.7672183507,1.4634746849,1.3301796346,0.4154672127,-145475.59436524,706,16,1,7,1,16,6,6
2205,10.708,1.3545759511,1.0950004229,0.9186904069,1.8241806717,1.375129377,1.1196676441,0.2597398578,-153047.26981841,573,16,1,8,1,16,6,6
